File,for/loops,while/loops,do-while/loops,total
thirdparty/jolt_physics/Jolt/Physics/Vehicle/WheeledVehicleController.c,4,7,34,45
thirdparty/jolt_physics/Jolt/Physics/Vehicle/Wheel.c,0,0,0,0
thirdparty/jolt_physics/Jolt/RegisterTypes.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Renderer/DebugRenderer.c,49,49,160,258
thirdparty/jolt_physics/Jolt/Renderer/DebugRendererPlayback.c,34,13,34,81
thirdparty/jolt_physics/Jolt/Renderer/DebugRendererRecorder.c,21,7,18,46
thirdparty/jolt_physics/Jolt/Renderer/DebugRendererSimple.c,2,1,3,6
thirdparty/jolt_physics/Jolt/Skeleton/SkeletalAnimation.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Skeleton/Skeleton.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Skeleton/SkeletonMapper.c,11,7,21,39
thirdparty/jolt_physics/Jolt/Skeleton/SkeletonPose.c,1,1,9,11
thirdparty/jolt_physics/Jolt/TriangleGrouper/TriangleGrouperClosestCentroid.c,0,0,0,0
thirdparty/jolt_physics/Jolt/TriangleGrouper/TriangleGrouperMorton.c,0,0,0,0
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterBinning.c,8,0,10,18
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterFixedLeafSize.c,0,0,0,0
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitter.c,0,0,0,0
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterLongestAxis.c,1,0,2,3
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterMean.c,1,0,2,3
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterMorton.c,0,0,0,0
thirdparty/jpeg-compressor/jpgd.c,15,18,86,119
thirdparty/jpeg-compressor/jpge.c,15,8,55,78
thirdparty/libktx/lib/basis_transcode.c,8,2,20,30
thirdparty/libktx/lib/checkheader.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/colourspaces.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/createdfd.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/interpretdfd.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/printdfd.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/queries.c,0,0,0,0
thirdparty/libktx/lib/dfdutils/vk2dfd.c,0,0,0,0
thirdparty/libktx/lib/filestream.c,0,0,0,0
thirdparty/libktx/lib/hashlist.c,0,0,0,0
thirdparty/libktx/lib/memstream.c,0,0,0,0
thirdparty/libktx/lib/miniz_wrapper.c,0,0,0,0
thirdparty/libktx/lib/swap.c,0,0,0,0
thirdparty/libktx/lib/texture1.c,0,0,0,0
thirdparty/libktx/lib/texture2.c,4,1,17,22
thirdparty/libktx/lib/texture.c,0,0,0,0
thirdparty/libktx/lib/vkformat_check.c,0,0,0,0
thirdparty/libktx/lib/vkformat_typesize.c,0,0,0,0
thirdparty/libogg/bitwise.c,0,0,0,0
thirdparty/libogg/framing.c,4,3,11,18
thirdparty/libpng/intel/filter_sse2_intrinsics.c,4,0,6,10
thirdparty/libpng/intel/intel_init.c,0,0,0,0
thirdparty/libpng/pngerror.c,1,1,16,18
thirdparty/libpng/pngget.c,0,0,0,0
thirdparty/libpng/png.c,9,2,35,46
thirdparty/libpng/pngmem.c,0,0,0,0
thirdparty/libpng/pngpread.c,0,0,0,0
thirdparty/libpng/pngread.c,0,0,0,0
thirdparty/libpng/pngrio.c,0,0,0,0
thirdparty/libpng/pngrtran.c,5,17,125,147
thirdparty/libpng/pngrutil.c,0,0,0,0
thirdparty/libpng/pngset.c,0,0,0,0
thirdparty/libpng/pngtrans.c,1,0,17,18
thirdparty/libpng/pngwio.c,0,0,0,0
thirdparty/libpng/pngwrite.c,4,2,19,25
thirdparty/libpng/pngwtran.c,0,0,0,0
thirdparty/libpng/pngwutil.c,0,0,0,0
thirdparty/libtheora/bitpack.c,0,0,0,0
thirdparty/libtheora/decinfo.c,0,0,0,0
thirdparty/libtheora/decode.c,14,6,67,87
thirdparty/libtheora/dequant.c,0,0,0,0
thirdparty/libtheora/fragment.c,0,0,0,0
thirdparty/libtheora/huffdec.c,0,0,0,0
thirdparty/libtheora/idct.c,0,0,0,0
thirdparty/libtheora/info.c,1,0,4,5
thirdparty/libtheora/internal.c,0,0,0,0
thirdparty/libtheora/quant.c,0,0,0,0
thirdparty/libtheora/state.c,9,6,29,44
thirdparty/libtheora/x86/mmxfrag.c,0,0,0,0
thirdparty/libtheora/x86/mmxidct.c,2,0,1,3
thirdparty/libtheora/x86/mmxstate.c,1,0,5,6
thirdparty/libtheora/x86/sse2idct.c,2,0,0,2
thirdparty/libtheora/x86/x86cpu.c,0,0,0,0
thirdparty/libtheora/x86/x86state.c,0,0,0,0
thirdparty/libvorbis/bitrate.c,2,0,5,7
thirdparty/libvorbis/block.c,4,9,19,32
thirdparty/libvorbis/codebook.c,0,0,0,0
thirdparty/libvorbis/envelope.c,0,0,0,0
thirdparty/libvorbis/floor0.c,0,0,0,0
thirdparty/libvorbis/floor1.c,5,9,43,57
thirdparty/libvorbis/info.c,3,3,28,34
thirdparty/libvorbis/lookup.c,0,0,0,0
thirdparty/libvorbis/lpc.c,0,0,0,0
thirdparty/libvorbis/lsp.c,0,0,0,0
thirdparty/libvorbis/mapping0.c,0,0,0,0
thirdparty/libvorbis/mdct.c,0,0,0,0
thirdparty/libvorbis/psy.c,5,15,38,58
thirdparty/libvorbis/registry.c,0,0,0,0
thirdparty/libvorbis/res0.c,0,0,0,0
thirdparty/libvorbis/sharedbook.c,6,4,10,20
thirdparty/libvorbis/smallft.c,0,0,0,0
thirdparty/libvorbis/synthesis.c,0,0,0,0
thirdparty/libvorbis/vorbisfile.c,0,0,0,0
thirdparty/libvorbis/window.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_cpu.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_csp.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_dsp.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_gamma.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_neon.c,0,0,0,0
thirdparty/libwebp/sharpyuv/sharpyuv_sse2.c,0,0,0,0
thirdparty/libwebp/src/dec/alpha_dec.c,0,0,0,0
thirdparty/libwebp/src/dec/buffer_dec.c,3,0,0,3
thirdparty/libwebp/src/dec/frame_dec.c,2,1,15,18
thirdparty/libwebp/src/dec/idec_dec.c,1,0,3,4
thirdparty/libwebp/src/dec/io_dec.c,0,0,0,0
thirdparty/libwebp/src/dec/quant_dec.c,0,0,0,0
thirdparty/libwebp/src/dec/tree_dec.c,0,0,0,0
thirdparty/libwebp/src/dec/vp8_dec.c,24,3,15,42
thirdparty/libwebp/src/dec/vp8l_dec.c,0,0,0,0
thirdparty/libwebp/src/dec/webp_dec.c,0,0,0,0
thirdparty/libwebp/src/demux/anim_decode.c,2,0,5,7
thirdparty/libwebp/src/demux/demux.c,2,7,4,13
thirdparty/libwebp/src/dsp/alpha_processing.c,0,0,0,0
thirdparty/libwebp/src/dsp/alpha_processing_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/alpha_processing_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/alpha_processing_sse2.c,4,2,21,27
thirdparty/libwebp/src/dsp/alpha_processing_sse41.c,0,0,0,0
thirdparty/libwebp/src/dsp/cost.c,0,0,0,0
thirdparty/libwebp/src/dsp/cost_mips32.c,0,0,0,0
thirdparty/libwebp/src/dsp/cost_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/cost_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/cost_sse2.c,2,0,1,3
thirdparty/libwebp/src/dsp/cpu.c,0,0,0,0
thirdparty/libwebp/src/dsp/dec_clip_tables.c,0,0,0,0
thirdparty/libwebp/src/dsp/dec.c,15,5,41,61
thirdparty/libwebp/src/dsp/dec_mips32.c,0,0,0,0
thirdparty/libwebp/src/dsp/dec_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/dec_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/dec_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/dec_sse41.c,0,0,0,0
thirdparty/libwebp/src/dsp/enc.c,11,1,57,69
thirdparty/libwebp/src/dsp/enc_mips32.c,0,0,0,0
thirdparty/libwebp/src/dsp/enc_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/enc_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/enc_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/enc_sse2.c,26,0,44,70
thirdparty/libwebp/src/dsp/enc_sse41.c,0,0,0,0
thirdparty/libwebp/src/dsp/filters.c,0,0,0,0
thirdparty/libwebp/src/dsp/filters_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/filters_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/filters_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/filters_sse2.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_enc.c,18,2,33,53
thirdparty/libwebp/src/dsp/lossless_enc_mips32.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_enc_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_enc_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_enc_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_enc_sse2.c,9,1,35,45
thirdparty/libwebp/src/dsp/lossless_enc_sse41.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/lossless_sse2.c,16,1,20,37
thirdparty/libwebp/src/dsp/lossless_sse41.c,0,0,0,0
thirdparty/libwebp/src/dsp/rescaler.c,0,0,0,0
thirdparty/libwebp/src/dsp/rescaler_mips32.c,0,0,0,0
thirdparty/libwebp/src/dsp/rescaler_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/rescaler_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/rescaler_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/rescaler_sse2.c,0,0,0,0
thirdparty/libwebp/src/dsp/ssim.c,0,0,0,0
thirdparty/libwebp/src/dsp/ssim_sse2.c,3,0,2,5
thirdparty/libwebp/src/dsp/upsampling.c,0,0,0,0
thirdparty/libwebp/src/dsp/upsampling_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/upsampling_msa.c,0,0,0,0
thirdparty/libwebp/src/dsp/upsampling_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/upsampling_sse2.c,35,0,14,49
thirdparty/libwebp/src/dsp/upsampling_sse41.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv_mips32.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv_mips_dsp_r2.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv_neon.c,0,0,0,0
thirdparty/libwebp/src/dsp/yuv_sse2.c,1,0,25,26
thirdparty/libwebp/src/dsp/yuv_sse41.c,0,0,0,0
thirdparty/libwebp/src/enc/alpha_enc.c,1,0,4,5
thirdparty/libwebp/src/enc/analysis_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/backward_references_cost_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/backward_references_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/config_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/cost_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/filter_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/frame_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/histogram_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/iterator_enc.c,5,0,28,33
thirdparty/libwebp/src/enc/near_lossless_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/picture_csp_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/picture_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/picture_psnr_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/picture_rescale_enc.c,2,0,1,3
thirdparty/libwebp/src/enc/picture_tools_enc.c,1,2,25,28
thirdparty/libwebp/src/enc/predictor_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/quant_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/syntax_enc.c,1,1,7,9
thirdparty/libwebp/src/enc/token_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/tree_enc.c,0,0,0,0
thirdparty/libwebp/src/enc/vp8l_enc.c,18,5,37,60
thirdparty/libwebp/src/enc/webp_enc.c,0,0,0,0
thirdparty/libwebp/src/mux/anim_encode.c,7,6,21,34
thirdparty/libwebp/src/mux/muxedit.c,4,4,1,9
thirdparty/libwebp/src/mux/muxinternal.c,0,0,0,0
thirdparty/libwebp/src/mux/muxread.c,0,0,0,0
thirdparty/libwebp/src/utils/bit_reader_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/bit_writer_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/color_cache_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/filters_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/huffman_encode_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/huffman_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/palette.c,4,5,17,26
thirdparty/libwebp/src/utils/quant_levels_dec_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/quant_levels_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/random_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/rescaler_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/thread_utils.c,0,0,0,0
thirdparty/libwebp/src/utils/utils.c,0,0,0,0
thirdparty/manifold/src/boolean3.c,6,18,38,62
thirdparty/manifold/src/boolean_result.c,10,29,77,116
thirdparty/manifold/src/constructors.c,16,23,76,115
thirdparty/manifold/src/csg_tree.c,9,31,67,107
thirdparty/manifold/src/edge_op.c,0,0,0,0
thirdparty/manifold/src/face_op.c,0,0,0,0
thirdparty/manifold/src/impl.c,24,40,91,155
thirdparty/manifold/src/manifold.c,9,38,90,137
thirdparty/manifold/src/polygon.c,18,36,59,113
thirdparty/manifold/src/properties.c,18,8,52,78
thirdparty/manifold/src/quickhull.c,19,13,43,75
thirdparty/manifold/src/smoothing.c,5,41,59,105
thirdparty/manifold/src/sort.c,17,51,84,152
thirdparty/manifold/src/subdivision.c,9,13,62,84
thirdparty/mbedtls/library/aesce.c,0,0,0,0
thirdparty/mbedtls/library/aes.c,0,0,0,0
thirdparty/mbedtls/library/aria.c,0,0,0,0
thirdparty/mbedtls/library/asn1parse.c,0,0,0,0
thirdparty/mbedtls/library/asn1write.c,0,0,0,0
thirdparty/mbedtls/library/base64.c,0,0,0,0
thirdparty/mbedtls/library/bignum_core.c,0,0,0,0
thirdparty/mbedtls/library/bignum.c,10,11,32,53
thirdparty/mbedtls/library/bignum_mod_raw.c,0,0,0,0
thirdparty/mbedtls/library/camellia.c,0,0,0,0
thirdparty/mbedtls/library/ccm.c,4,2,9,15
thirdparty/mbedtls/library/chacha20.c,1,0,6,7
thirdparty/mbedtls/library/chachapoly.c,0,0,0,0
thirdparty/mbedtls/library/cipher.c,0,0,0,0
thirdparty/mbedtls/library/cipher_wrap.c,0,0,0,0
thirdparty/mbedtls/library/cmac.c,0,0,0,0
thirdparty/mbedtls/library/constant_time.c,0,0,0,0
thirdparty/mbedtls/library/ctr_drbg.c,0,0,0,0
thirdparty/mbedtls/library/debug.c,0,0,0,0
thirdparty/mbedtls/library/des.c,0,0,0,0
thirdparty/mbedtls/library/dhm.c,0,0,0,0
thirdparty/mbedtls/library/ecdh.c,0,0,0,0
thirdparty/mbedtls/library/ecdsa.c,0,0,0,0
thirdparty/mbedtls/library/ecjpake.c,5,0,3,8
thirdparty/mbedtls/library/ecp_curves.c,2,2,14,18
thirdparty/mbedtls/library/ecp.c,5,25,34,64
thirdparty/mbedtls/library/entropy.c,0,0,0,0
thirdparty/mbedtls/library/entropy_poll.c,0,0,0,0
thirdparty/mbedtls/library/error.c,0,0,0,0
thirdparty/mbedtls/library/gcm.c,0,0,0,0
thirdparty/mbedtls/library/hkdf.c,0,0,0,0
thirdparty/mbedtls/library/hmac_drbg.c,0,0,0,0
thirdparty/mbedtls/library/md5.c,5,0,5,10
thirdparty/mbedtls/library/md.c,0,0,0,0
thirdparty/mbedtls/library/memory_buffer_alloc.c,0,0,0,0
thirdparty/mbedtls/library/mps_reader.c,1,0,0,1
thirdparty/mbedtls/library/mps_trace.c,0,0,0,0
thirdparty/mbedtls/library/net_sockets.c,0,0,0,0
thirdparty/mbedtls/library/nist_kw.c,3,1,6,10
thirdparty/mbedtls/library/oid.c,0,0,0,0
thirdparty/mbedtls/library/padlock.c,0,0,0,0
thirdparty/mbedtls/library/pem.c,0,0,0,0
thirdparty/mbedtls/library/pkcs12.c,0,0,0,0
thirdparty/mbedtls/library/pkcs5.c,0,0,0,0
thirdparty/mbedtls/library/pkcs7.c,0,0,0,0
thirdparty/mbedtls/library/pk_ecc.c,0,0,0,0
thirdparty/mbedtls/library/pk.c,0,0,0,0
thirdparty/mbedtls/library/pkparse.c,0,0,0,0
thirdparty/mbedtls/library/pk_wrap.c,0,0,0,0
thirdparty/mbedtls/library/pkwrite.c,0,0,0,0
thirdparty/mbedtls/library/platform.c,0,0,0,0
thirdparty/mbedtls/library/platform_util.c,0,0,0,0
thirdparty/mbedtls/library/poly1305.c,2,0,2,4
thirdparty/mbedtls/library/psa_crypto_aead.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_cipher.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_client.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_driver_wrappers_no_static.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_ecp.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_ffdh.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_hash.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto.c,10,3,7,20
thirdparty/mbedtls/library/psa_crypto_mac.c,9,0,1,10
thirdparty/mbedtls/library/psa_crypto_pake.c,3,0,0,3
thirdparty/mbedtls/library/psa_crypto_rsa.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_se.c,0,0,0,0
thirdparty/mbedtls/library/psa_crypto_slot_management.c,2,4,5,11
thirdparty/mbedtls/library/psa_crypto_storage.c,0,0,0,0
thirdparty/mbedtls/library/psa_its_file.c,0,0,0,0
thirdparty/mbedtls/library/psa_util.c,0,0,0,0
thirdparty/mbedtls/library/ripemd160.c,5,0,3,8
thirdparty/mbedtls/library/rsa_alt_helpers.c,0,0,0,0
thirdparty/mbedtls/library/rsa.c,7,3,10,20
thirdparty/mbedtls/library/sha1.c,7,0,6,13
thirdparty/mbedtls/library/sha256.c,6,0,10,16
thirdparty/mbedtls/library/sha3.c,8,5,8,21
thirdparty/mbedtls/library/sha512.c,12,0,8,20
thirdparty/mbedtls/library/ssl_cache.c,0,0,0,0
thirdparty/mbedtls/library/ssl_ciphersuites.c,0,0,0,0
thirdparty/mbedtls/library/ssl_client.c,0,0,0,0
thirdparty/mbedtls/library/ssl_cookie.c,0,0,0,0
thirdparty/mbedtls/library/ssl_debug_helpers_generated.c,0,0,0,0
thirdparty/mbedtls/library/ssl_msg.c,0,0,0,0
thirdparty/mbedtls/library/ssl_ticket.c,0,0,0,0
thirdparty/mbedtls/library/ssl_tls12_client.c,0,0,0,0
thirdparty/mbedtls/library/ssl_tls12_server.c,0,0,0,0
thirdparty/mbedtls/library/ssl_tls13_client.c,0,0,0,0
thirdparty/mbedtls/library/ssl_tls13_generic.c,3,3,3,9
thirdparty/mbedtls/library/ssl_tls13_keys.c,0,0,0,0
thirdparty/mbedtls/library/ssl_tls13_server.c,0,0,0,0
thirdparty/mbedtls/library/ssl_tls.c,26,9,19,54
thirdparty/mbedtls/library/threading.c,0,0,0,0
thirdparty/mbedtls/library/timing.c,0,0,0,0
thirdparty/mbedtls/library/version_features.c,0,0,0,0
thirdparty/mbedtls/library/version.c,0,0,0,0
thirdparty/mbedtls/library/x509_create.c,0,0,0,0
thirdparty/mbedtls/library/x509_crl.c,0,0,0,0
thirdparty/mbedtls/library/x509_crt.c,0,0,0,0
thirdparty/mbedtls/library/x509_csr.c,0,0,0,0
thirdparty/mbedtls/library/x509.c,2,4,7,13
thirdparty/mbedtls/library/x509write_crt.c,0,0,0,0
thirdparty/mbedtls/library/x509write_csr.c,0,0,0,0
thirdparty/mbedtls/library/x509write.c,0,0,0,0
thirdparty/meshoptimizer/allocator.c,0,0,0,0
thirdparty/meshoptimizer/clusterizer.c,4,4,35,43
thirdparty/meshoptimizer/indexcodec.c,4,6,11,21
thirdparty/meshoptimizer/indexgenerator.c,0,0,0,0
thirdparty/meshoptimizer/overdrawanalyzer.c,0,0,0,0
thirdparty/meshoptimizer/overdrawoptimizer.c,0,0,0,0
thirdparty/meshoptimizer/simplifier.c,4,13,80,97
thirdparty/meshoptimizer/spatialorder.c,0,0,0,0
thirdparty/meshoptimizer/stripifier.c,0,0,0,0
thirdparty/meshoptimizer/vcacheanalyzer.c,0,0,0,0
thirdparty/meshoptimizer/vcacheoptimizer.c,0,0,0,0
thirdparty/meshoptimizer/vertexcodec.c,13,4,16,33
thirdparty/meshoptimizer/vertexfilter.c,1,2,15,18
thirdparty/meshoptimizer/vfetchanalyzer.c,0,0,0,0
thirdparty/meshoptimizer/vfetchoptimizer.c,0,0,0,0
thirdparty/miniupnpc/src/addr_is_reserved.c,0,0,0,0
thirdparty/miniupnpc/src/connecthostport.c,0,0,0,0
thirdparty/miniupnpc/src/igd_desc_parse.c,5,0,0,5
thirdparty/miniupnpc/src/minisoap.c,0,0,0,0
thirdparty/miniupnpc/src/minissdpc.c,4,2,19,25
thirdparty/miniupnpc/src/miniupnpc.c,8,6,10,24
thirdparty/miniupnpc/src/miniwget.c,1,7,8,16
thirdparty/miniupnpc/src/minixml.c,0,0,0,0
thirdparty/miniupnpc/src/portlistingparse.c,0,0,0,0
thirdparty/miniupnpc/src/receivedata.c,0,0,0,0
thirdparty/miniupnpc/src/upnpcommands.c,0,0,0,0
thirdparty/miniupnpc/src/upnpdev.c,0,0,0,0
thirdparty/miniupnpc/src/upnpreplyparse.c,0,0,0,0
thirdparty/minizip/ioapi.c,0,0,0,0
thirdparty/minizip/unzip.c,0,0,0,0
thirdparty/minizip/zip.c,0,0,0,0
thirdparty/misc/fastlz.c,0,0,0,0
thirdparty/misc/mikktspace.c,0,0,0,0
thirdparty/misc/pcg.c,0,0,0,0
thirdparty/misc/polypartition.c,11,40,116,167
thirdparty/misc/qoa.c,1,1,13,15
thirdparty/misc/r128.c,0,0,0,0
thirdparty/misc/smaz.c,0,0,0,0
thirdparty/misc/smolv.c,8,6,70,84
thirdparty/msdfgen/core/contour-combiners.c,26,14,31,71
thirdparty/msdfgen/core/Contour.c,0,0,0,0
thirdparty/msdfgen/core/DistanceMapping.c,0,0,0,0
thirdparty/msdfgen/core/edge-coloring.c,0,0,0,0
thirdparty/msdfgen/core/EdgeHolder.c,0,0,0,0
thirdparty/msdfgen/core/edge-segments.c,0,0,0,0
thirdparty/msdfgen/core/edge-selectors.c,0,0,0,0
thirdparty/msdfgen/core/equation-solver.c,0,0,0,0
thirdparty/msdfgen/core/msdf-error-correction.c,0,0,0,0
thirdparty/msdfgen/core/MSDFErrorCorrection.c,0,0,0,0
thirdparty/msdfgen/core/msdfgen.c,0,0,0,0
thirdparty/msdfgen/core/Projection.c,0,0,0,0
thirdparty/msdfgen/core/rasterization.c,0,0,0,0
thirdparty/msdfgen/core/render-sdf.c,0,0,0,0
thirdparty/msdfgen/core/Scanline.c,0,0,0,0
thirdparty/msdfgen/core/sdf-error-estimation.c,0,0,0,0
thirdparty/msdfgen/core/Shape.c,0,0,0,0
thirdparty/openxr/src/common/filesystem_utils.c,0,0,0,0
thirdparty/openxr/src/common/object_info.c,7,8,22,37
thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_reader.c,20,41,82,143
thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,0,0,0,0
thirdparty/openxr/src/loader/api_layer_interface.c,0,0,0,0
thirdparty/openxr/src/loader/loader_core.c,23,4,38,65
thirdparty/openxr/src/loader/loader_instance.c,9,6,26,41
thirdparty/openxr/src/loader/loader_logger.c,9,16,17,42
thirdparty/openxr/src/loader/loader_logger_recorders.c,2,0,4,6
thirdparty/openxr/src/loader/manifest_file.c,12,7,61,80
thirdparty/openxr/src/loader/runtime_interface.c,18,15,40,73
thirdparty/openxr/src/loader/xr_generated_loader.c,0,0,0,0
thirdparty/openxr/src/xr_generated_dispatch_table_core.c,0,0,0,0
thirdparty/pcre2/src/pcre2_auto_possess_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_auto_possess_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_chartables_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_chartables_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_chkdint_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_chkdint_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_compile_16.c,3,23,51,77
thirdparty/pcre2/src/pcre2_compile_32.c,6,22,50,78
thirdparty/pcre2/src/pcre2_config_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_config_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_context_16.c,3,0,0,3
thirdparty/pcre2/src/pcre2_context_32.c,3,0,0,3
thirdparty/pcre2/src/pcre2_convert_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_convert_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_dfa_match_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_dfa_match_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_error_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_error_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_extuni_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_extuni_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_find_bracket_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_find_bracket_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_jit_compile_16.c,70,44,134,248
thirdparty/pcre2/src/pcre2_jit_compile_32.c,64,43,125,232
thirdparty/pcre2/src/pcre2_maketables_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_maketables_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_match_16.c,11,20,124,155
thirdparty/pcre2/src/pcre2_match_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_match_data_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_match_data_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_newline_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_newline_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_ord2utf_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_ord2utf_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_pattern_info_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_pattern_info_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_script_run_16.c,0,0,0,0
