File,for loops,while loops,do-while loops,total
../samples/decompilations/godot/core math a_star.linuxbsd.editor.x86_64.c,4,33,92,129
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics PhysicsScene.linuxbsd.editor.x86_64.c,18,15,40,73
../samples/decompilations/godot/drivers egl egl_manager.linuxbsd.editor.x86_64.c,0,1,10,11
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_enc_neon.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor import resource_importer_texture_atlas.linuxbsd.editor.x86_64.c,11,5,23,39
../samples/decompilations/godot/editor uid_upgrade_tool.linuxbsd.editor.x86_64.c,9,8,16,33
../samples/decompilations/godot/thirdparty embree kernels common accelset.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core debugger engine_profiler.linuxbsd.editor.x86_64.c,3,2,20,25
../samples/decompilations/godot/scene resources 3d sphere_shape_3d.linuxbsd.editor.x86_64.c,5,1,10,16
../samples/decompilations/godot/thirdparty misc pcg.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty icu4c common ucnv_bld.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins animation_state_machine_editor.linuxbsd.editor.x86_64.c,29,54,125,208
../samples/decompilations/godot/core io net_socket.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins font_config_plugin.linuxbsd.editor.x86_64.c,34,44,80,158
../samples/decompilations/godot/editor plugins canvas_item_editor_plugin.linuxbsd.editor.x86_64.c,61,82,211,354
../samples/decompilations/godot/modules multiplayer multiplayer_synchronizer.linuxbsd.editor.x86_64.c,3,10,35,48
../samples/decompilations/godot/scene 2d animated_sprite_2d.linuxbsd.editor.x86_64.c,7,26,67,100
../samples/decompilations/godot/core object script_language.linuxbsd.editor.x86_64.c,14,76,186,276
../samples/decompilations/godot/thirdparty thorvg src renderer tvgCanvas.linuxbsd.editor.x86_64.c,0,2,6,8
../samples/decompilations/godot/modules jolt_physics spaces jolt_contact_listener_3d.linuxbsd.editor.x86_64.c,3,8,18,29
../samples/decompilations/godot/thirdparty enet host.linuxbsd.editor.x86_64.c,1,1,10,12
../samples/decompilations/godot/thirdparty jolt_physics Jolt Renderer DebugRendererRecorder.linuxbsd.editor.x86_64.c,14,7,18,39
../samples/decompilations/godot/scene resources mesh_texture.linuxbsd.editor.x86_64.c,6,0,7,13
../samples/decompilations/godot/thirdparty freetype src gxvalid gxvalid.linuxbsd.editor.x86_64.c,1,10,51,62
../samples/decompilations/godot/modules godot_physics_3d joints godot_slider_joint_3d.linuxbsd.editor.x86_64.c,0,4,15,19
../samples/decompilations/godot/scene gui color_picker.linuxbsd.editor.x86_64.c,41,44,101,186
../samples/decompilations/godot/modules interactive_music register_types.linuxbsd.editor.x86_64.c,1,0,7,8
../samples/decompilations/godot/modules openxr action_map openxr_interaction_profile_metadata.linuxbsd.editor.x86_64.c,7,13,48,68
../samples/decompilations/godot/thirdparty icu4c common rbbi_cache.linuxbsd.editor.x86_64.c,0,10,7,17
../samples/decompilations/godot/thirdparty msdfgen core edge-coloring.linuxbsd.editor.x86_64.c,1,12,41,54
../samples/decompilations/godot/thirdparty libtheora decode.linuxbsd.editor.x86_64.c,7,6,67,80
../samples/decompilations/godot/thirdparty miniupnpc src minixml.linuxbsd.editor.x86_64.c,0,11,4,15
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics SoftBody SoftBodySharedSettings.linuxbsd.editor.x86_64.c,78,63,171,312
../samples/decompilations/godot/thirdparty mbedtls library pkparse.linuxbsd.editor.x86_64.c,0,1,0,1
../samples/decompilations/godot/core input input_event.linuxbsd.editor.x86_64.c,25,2,54,81
../samples/decompilations/godot/thirdparty openxr src loader loader_instance.linuxbsd.editor.x86_64.c,8,6,26,40
../samples/decompilations/godot/scene gui scroll_bar.linuxbsd.editor.x86_64.c,6,4,11,21
../samples/decompilations/godot/editor inspector_dock.linuxbsd.editor.x86_64.c,11,18,44,73
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Body BodyManager.linuxbsd.editor.x86_64.c,17,12,30,59
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle MotorcycleController.linuxbsd.editor.x86_64.c,1,1,3,5
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-layout.linuxbsd.editor.x86_64.c,30,214,610,854
../samples/decompilations/godot/scene 2d canvas_modulate.linuxbsd.editor.x86_64.c,5,2,11,18
../samples/decompilations/godot/thirdparty mbedtls library pk_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libktx lib hashlist.linuxbsd.editor.x86_64.c,0,4,11,15
../samples/decompilations/godot/thirdparty graphite src gr_logging.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core input input.linuxbsd.editor.x86_64.c,21,61,130,212
../samples/decompilations/godot/scene 2d physics rigid_body_2d.linuxbsd.editor.x86_64.c,8,22,55,85
../samples/decompilations/godot/thirdparty icu4c common brkiter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers rendering renderer_rd shader_rd.linuxbsd.editor.x86_64.c,12,54,145,211
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_gpu_texture.linuxbsd.editor.x86_64.c,7,12,108,127
../samples/decompilations/godot/thirdparty zstd compress zstd_lazy.linuxbsd.editor.x86_64.c,560,93,361,1014
../samples/decompilations/godot/servers audio effects audio_effect_hard_limiter.linuxbsd.editor.x86_64.c,8,1,16,25
../samples/decompilations/godot/thirdparty glad glx.linuxbsd.editor.x86_64.c,0,1,0,1
../samples/decompilations/godot/thirdparty icu4c common loclikely.linuxbsd.editor.x86_64.c,0,2,2,4
../samples/decompilations/godot/thirdparty vulkan vk_mem_alloc.linuxbsd.editor.x86_64.c,53,48,171,272
../samples/decompilations/godot/scene resources packed_scene.linuxbsd.editor.x86_64.c,37,54,164,255
../samples/decompilations/godot/thirdparty meshoptimizer indexcodec.linuxbsd.editor.x86_64.c,0,6,11,17
../samples/decompilations/godot/thirdparty msdfgen core render-sdf.linuxbsd.editor.x86_64.c,0,3,29,32
../samples/decompilations/godot/modules webrtc webrtc_multiplayer_peer.linuxbsd.editor.x86_64.c,13,9,52,74
../samples/decompilations/godot/scene 3d xr_face_modifier_3d.linuxbsd.editor.x86_64.c,0,4,21,25
../samples/decompilations/godot/core math vector4.linuxbsd.editor.x86_64.c,0,0,11,11
../samples/decompilations/godot/thirdparty mbedtls library sha1.linuxbsd.editor.x86_64.c,5,0,6,11
../samples/decompilations/godot/editor plugins editor_resource_conversion_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core variant callable_bind.linuxbsd.editor.x86_64.c,0,5,8,13
../samples/decompilations/godot/editor editor_native_shader_source_visualizer.linuxbsd.editor.x86_64.c,10,3,7,20
../samples/decompilations/godot/thirdparty misc r128.linuxbsd.editor.x86_64.c,7,3,18,28
../samples/decompilations/godot/platform web api api.linuxbsd.editor.x86_64.c,2,1,19,22
../samples/decompilations/godot/core debugger remote_debugger.linuxbsd.editor.x86_64.c,7,16,51,74
../samples/decompilations/godot/modules cvtt register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common unistr_props.linuxbsd.editor.x86_64.c,0,1,1,2
../samples/decompilations/godot/thirdparty icu4c common edits.linuxbsd.editor.x86_64.c,2,4,8,14
../samples/decompilations/godot/scene 3d navigation_agent_3d.linuxbsd.editor.x86_64.c,10,8,26,44
../samples/decompilations/godot/editor project_manager project_dialog.linuxbsd.editor.x86_64.c,17,21,63,101
../samples/decompilations/godot/modules godot_physics_3d joints godot_generic_6dof_joint_3d.linuxbsd.editor.x86_64.c,0,3,17,20
../samples/decompilations/godot/servers rendering renderer_rd effects luminance.linuxbsd.editor.x86_64.c,5,8,45,58
../samples/decompilations/godot/thirdparty mbedtls library x509_crt.linuxbsd.editor.x86_64.c,3,6,20,29
../samples/decompilations/godot/modules register_module_types.gen.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources surface_tool.linuxbsd.editor.x86_64.c,6,25,88,119
../samples/decompilations/godot/thirdparty freetype src base ftglyph.linuxbsd.editor.x86_64.c,1,0,0,1
../samples/decompilations/godot/drivers windows ip_windows.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor code_editor.linuxbsd.editor.x86_64.c,21,31,76,128
../samples/decompilations/godot/modules gdscript editor gdscript_translation_parser_plugin.linuxbsd.editor.x86_64.c,6,10,42,58
../samples/decompilations/godot/thirdparty clipper2 src clipper.offset.linuxbsd.editor.x86_64.c,11,34,104,149
../samples/decompilations/godot/scene 3d visible_on_screen_notifier_3d.linuxbsd.editor.x86_64.c,7,3,14,24
../samples/decompilations/godot/thirdparty libwebp src dsp filters_sse2.linuxbsd.editor.x86_64.c,0,2,14,16
../samples/decompilations/godot/modules godot_physics_2d godot_area_pair_2d.linuxbsd.editor.x86_64.c,1,6,14,21
../samples/decompilations/godot/core math triangulate.linuxbsd.editor.x86_64.c,0,1,5,6
../samples/decompilations/godot/core variant dictionary.linuxbsd.editor.x86_64.c,10,28,86,124
../samples/decompilations/godot/thirdparty harfbuzz src hb-style.linuxbsd.editor.x86_64.c,0,3,7,10
../samples/decompilations/godot/servers rendering storage utilities.linuxbsd.editor.x86_64.c,3,1,4,8
../samples/decompilations/godot/modules openxr extensions openxr_extension_wrapper_extension.linuxbsd.editor.x86_64.c,5,3,19,27
../samples/decompilations/godot/thirdparty icu4c common ucnv_ext.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common ucnv_u7.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers gles3 storage mesh_storage.linuxbsd.editor.x86_64.c,6,84,146,236
../samples/decompilations/godot/thirdparty graphite src FileFace.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty manifold src manifold.linuxbsd.editor.x86_64.c,9,38,90,137
../samples/decompilations/godot/servers rendering renderer_rd environment sky.linuxbsd.editor.x86_64.c,6,25,122,153
../samples/decompilations/godot/thirdparty freetype src base ftgasp.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty zlib crc32.linuxbsd.editor.x86_64.c,2,2,19,23
../samples/decompilations/godot/thirdparty zstd common fse_decompress.linuxbsd.editor.x86_64.c,5,3,14,22
../samples/decompilations/godot/thirdparty brotli common transform.linuxbsd.editor.x86_64.c,1,0,4,5
../samples/decompilations/godot/modules openxr extensions openxr_mxink_extension.linuxbsd.editor.x86_64.c,0,1,7,8
../samples/decompilations/godot/scene 3d lightmap_probe.linuxbsd.editor.x86_64.c,4,0,5,9
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling_msa.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape SphereShape.linuxbsd.editor.x86_64.c,3,0,4,7
../samples/decompilations/godot/thirdparty rvo2 rvo2_3d Agent3d.linuxbsd.editor.x86_64.c,0,1,10,11
../samples/decompilations/godot/modules openxr extensions openxr_meta_controller_extension.linuxbsd.editor.x86_64.c,0,1,10,11
../samples/decompilations/godot/editor localization_editor.linuxbsd.editor.x86_64.c,17,22,59,98
../samples/decompilations/godot/thirdparty thorvg src loaders external_webp tvgWebpLoader.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty wslay wslay_queue.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 3d retarget_modifier_3d.linuxbsd.editor.x86_64.c,11,14,39,64
../samples/decompilations/godot/scene resources texture.linuxbsd.editor.x86_64.c,8,5,37,50
../samples/decompilations/godot/modules openxr action_map openxr_haptic_feedback.linuxbsd.editor.x86_64.c,5,0,12,17
../samples/decompilations/godot/thirdparty mbedtls library pem.linuxbsd.editor.x86_64.c,3,0,2,5
../samples/decompilations/godot/servers rendering renderer_canvas_cull.linuxbsd.editor.x86_64.c,8,57,146,211
../samples/decompilations/godot/thirdparty icu4c common uhash.linuxbsd.editor.x86_64.c,0,5,8,13
../samples/decompilations/godot/thirdparty libwebp src utils color_cache_utils.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers rendering dummy storage light_storage.linuxbsd.editor.x86_64.c,0,0,11,11
../samples/decompilations/godot/scene 3d xr_nodes.linuxbsd.editor.x86_64.c,10,17,53,80
../samples/decompilations/godot/servers audio effects eq_filter.linuxbsd.editor.x86_64.c,0,1,6,7
../samples/decompilations/godot/thirdparty misc qoa.linuxbsd.editor.x86_64.c,0,1,13,14
../samples/decompilations/godot/thirdparty icu4c common uresdata.linuxbsd.editor.x86_64.c,0,1,8,9
../samples/decompilations/godot/thirdparty libwebp src dsp alpha_processing_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Character Character.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/platform linuxbsd x11 rendering_context_driver_vulkan_x11.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources audio_stream_polyphonic.linuxbsd.editor.x86_64.c,13,2,23,38
../samples/decompilations/godot/thirdparty libktx lib vkformat_typesize.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules bmp register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty manifold src smoothing.linuxbsd.editor.x86_64.c,5,41,59,105
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics LargeIslandSplitter.linuxbsd.editor.x86_64.c,6,1,9,16
../samples/decompilations/godot/scene resources audio_stream_wav.linuxbsd.editor.x86_64.c,26,11,44,81
../samples/decompilations/godot/modules gltf extensions gltf_document_extension_texture_webp.linuxbsd.editor.x86_64.c,5,3,9,17
../samples/decompilations/godot/thirdparty thorvg src renderer tvgText.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers navigation_server_3d.linuxbsd.editor.x86_64.c,12,5,38,55
../samples/decompilations/godot/thirdparty pcre2 src pcre2_valid_utf_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty thorvg src renderer tvgShape.linuxbsd.editor.x86_64.c,0,0,4,4
../samples/decompilations/godot/core io stream_peer_gzip.linuxbsd.editor.x86_64.c,4,3,19,26
../samples/decompilations/godot/scene 3d physics collision_object_3d.linuxbsd.editor.x86_64.c,11,38,73,122
../samples/decompilations/godot/editor project_manager quick_settings_dialog.linuxbsd.editor.x86_64.c,13,18,23,54
../samples/decompilations/godot/thirdparty miniupnpc src upnpreplyparse.linuxbsd.editor.x86_64.c,1,2,1,4
../samples/decompilations/godot/scene resources animated_texture.linuxbsd.editor.x86_64.c,6,2,24,32
../samples/decompilations/godot/thirdparty msdfgen core DistanceMapping.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 3d cpu_particles_3d.linuxbsd.editor.x86_64.c,33,17,71,121
../samples/decompilations/godot/core os time.linuxbsd.editor.x86_64.c,10,4,52,66
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling_sse41.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty thorvg src renderer tvgRender.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor window_wrapper.linuxbsd.editor.x86_64.c,15,13,18,46
../samples/decompilations/godot/thirdparty mbedtls library x509write_crt.linuxbsd.editor.x86_64.c,3,0,2,5
../samples/decompilations/godot/servers physics_server_2d_wrap_mt.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common ucasemap_titlecase_brkiter.linuxbsd.editor.x86_64.c,3,0,0,3
../samples/decompilations/godot/thirdparty pcre2 src pcre2_serialize_16.linuxbsd.editor.x86_64.c,2,1,4,7
../samples/decompilations/godot/editor plugins navigation_obstacle_2d_editor_plugin.linuxbsd.editor.x86_64.c,12,0,14,26
../samples/decompilations/godot/modules jolt_physics spaces jolt_space_3d.linuxbsd.editor.x86_64.c,2,5,28,35
../samples/decompilations/godot/platform linuxbsd x11 gl_manager_x11.linuxbsd.editor.x86_64.c,0,0,5,5
../samples/decompilations/godot/servers audio effects audio_effect_compressor.linuxbsd.editor.x86_64.c,8,1,24,33
../samples/decompilations/godot/editor plugins curve_editor_plugin.linuxbsd.editor.x86_64.c,21,7,37,65
../samples/decompilations/godot/core string optimized_translation.linuxbsd.editor.x86_64.c,5,17,50,72
../samples/decompilations/godot/modules enet register_types.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/thirdparty pcre2 src pcre2_match_32.linuxbsd.editor.x86_64.c,5,19,111,135
../samples/decompilations/godot/thirdparty astcenc astcenc_percentile_tables.linuxbsd.editor.x86_64.c,0,1,2,3
../samples/decompilations/godot/thirdparty icu4c common udatamem.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules gdscript gdscript_rpc_callable.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/editor plugins gizmos geometry_instance_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,8,0,10,18
../samples/decompilations/godot/scene 2d navigation_obstacle_2d.linuxbsd.editor.x86_64.c,8,3,24,35
../samples/decompilations/godot/thirdparty libvorbis floor1.linuxbsd.editor.x86_64.c,4,9,43,56
../samples/decompilations/godot/editor plugins audio_stream_editor_plugin.linuxbsd.editor.x86_64.c,18,6,11,35
../samples/decompilations/godot/thirdparty graphite src Collider.linuxbsd.editor.x86_64.c,1,1,11,13
../samples/decompilations/godot/thirdparty icu4c common loadednormalizer2impl.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent parseConst.linuxbsd.editor.x86_64.c,11,3,18,32
