File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/editor plugins gizmos camera_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,1,7,13,35952
../samples/decompilations/godot/thirdparty mbedtls library version.linuxbsd.editor.x86_64.c,0,0,0,0,117
../samples/decompilations/godot/thirdparty libwebp src enc picture_tools_enc.linuxbsd.editor.x86_64.c,0,2,25,27,4813
../samples/decompilations/godot/editor plugins gizmos gizmo_3d_helper.linuxbsd.editor.x86_64.c,0,0,2,2,10729
../samples/decompilations/godot/editor plugins gizmos sprite_base_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,6,11,16874
../samples/decompilations/godot/modules astcenc image_compress_astcenc.linuxbsd.editor.x86_64.c,0,0,2,2,3994
../samples/decompilations/godot/thirdparty harfbuzz src hb-buffer-verify.linuxbsd.editor.x86_64.c,0,1,8,9,3887
../samples/decompilations/godot/editor editor_main_screen.linuxbsd.editor.x86_64.c,12,10,28,50,58462
../samples/decompilations/godot/drivers gles3 effects copy_effects.linuxbsd.editor.x86_64.c,0,43,8,51,60908
../samples/decompilations/godot/thirdparty libwebp src dec tree_dec.linuxbsd.editor.x86_64.c,23,3,6,32,9958
../samples/decompilations/godot/thirdparty libwebp src dec frame_dec.linuxbsd.editor.x86_64.c,0,1,15,16,12768
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto.linuxbsd.editor.x86_64.c,9,3,7,19,68376
../samples/decompilations/godot/core math a_star.linuxbsd.editor.x86_64.c,4,33,92,129,307737
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics PhysicsScene.linuxbsd.editor.x86_64.c,18,15,42,75,50900
../samples/decompilations/godot/drivers egl egl_manager.linuxbsd.editor.x86_64.c,0,1,10,11,23631
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_enc_neon.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/editor import resource_importer_texture_atlas.linuxbsd.editor.x86_64.c,11,5,23,39,62300
../samples/decompilations/godot/editor uid_upgrade_tool.linuxbsd.editor.x86_64.c,9,8,16,33,43231
../samples/decompilations/godot/thirdparty embree kernels common accelset.linuxbsd.editor.x86_64.c,0,0,0,0,2642
../samples/decompilations/godot/core debugger engine_profiler.linuxbsd.editor.x86_64.c,3,2,20,25,55110
../samples/decompilations/godot/scene resources 3d sphere_shape_3d.linuxbsd.editor.x86_64.c,5,1,10,16,39068
../samples/decompilations/godot/thirdparty misc pcg.linuxbsd.editor.x86_64.c,0,0,1,1,437
../samples/decompilations/godot/thirdparty icu4c common ucnv_bld.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/editor plugins animation_state_machine_editor.linuxbsd.editor.x86_64.c,29,54,125,208,321888
../samples/decompilations/godot/core io net_socket.linuxbsd.editor.x86_64.c,0,0,0,0,92
../samples/decompilations/godot/editor plugins font_config_plugin.linuxbsd.editor.x86_64.c,34,44,80,158,214901
../samples/decompilations/godot/editor plugins canvas_item_editor_plugin.linuxbsd.editor.x86_64.c,61,82,211,354,603293
../samples/decompilations/godot/modules multiplayer multiplayer_synchronizer.linuxbsd.editor.x86_64.c,3,10,35,48,148675
../samples/decompilations/godot/scene 2d animated_sprite_2d.linuxbsd.editor.x86_64.c,7,26,67,100,179074
../samples/decompilations/godot/core object script_language.linuxbsd.editor.x86_64.c,14,76,186,276,258943
../samples/decompilations/godot/thirdparty thorvg src renderer tvgCanvas.linuxbsd.editor.x86_64.c,0,2,6,8,4429
../samples/decompilations/godot/modules jolt_physics spaces jolt_contact_listener_3d.linuxbsd.editor.x86_64.c,3,8,18,29,39882
../samples/decompilations/godot/thirdparty enet host.linuxbsd.editor.x86_64.c,1,1,10,12,6411
../samples/decompilations/godot/thirdparty jolt_physics Jolt Renderer DebugRendererRecorder.linuxbsd.editor.x86_64.c,14,7,18,39,26145
../samples/decompilations/godot/scene resources mesh_texture.linuxbsd.editor.x86_64.c,6,0,7,13,61553
../samples/decompilations/godot/thirdparty freetype src gxvalid gxvalid.linuxbsd.editor.x86_64.c,1,10,51,62,49616
../samples/decompilations/godot/modules godot_physics_3d joints godot_slider_joint_3d.linuxbsd.editor.x86_64.c,0,4,15,19,30847
../samples/decompilations/godot/scene gui color_picker.linuxbsd.editor.x86_64.c,41,44,101,186,440767
../samples/decompilations/godot/modules interactive_music register_types.linuxbsd.editor.x86_64.c,1,0,7,8,20850
../samples/decompilations/godot/modules openxr action_map openxr_interaction_profile_metadata.linuxbsd.editor.x86_64.c,7,13,48,68,106145
../samples/decompilations/godot/thirdparty icu4c common rbbi_cache.linuxbsd.editor.x86_64.c,0,10,7,17,15866
../samples/decompilations/godot/thirdparty msdfgen core edge-coloring.linuxbsd.editor.x86_64.c,1,12,41,54,28563
../samples/decompilations/godot/thirdparty libtheora decode.linuxbsd.editor.x86_64.c,7,6,67,80,30114
../samples/decompilations/godot/thirdparty miniupnpc src minixml.linuxbsd.editor.x86_64.c,0,11,4,15,2531
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics SoftBody SoftBodySharedSettings.linuxbsd.editor.x86_64.c,78,64,171,313,173061
../samples/decompilations/godot/thirdparty mbedtls library pkparse.linuxbsd.editor.x86_64.c,0,1,0,1,8503
../samples/decompilations/godot/core input input_event.linuxbsd.editor.x86_64.c,25,2,54,81,469801
../samples/decompilations/godot/thirdparty openxr src loader loader_instance.linuxbsd.editor.x86_64.c,8,6,26,40,30584
../samples/decompilations/godot/scene gui scroll_bar.linuxbsd.editor.x86_64.c,6,4,11,21,74388
../samples/decompilations/godot/editor inspector_dock.linuxbsd.editor.x86_64.c,11,18,44,73,118042
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Body BodyManager.linuxbsd.editor.x86_64.c,17,12,30,59,39726
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle MotorcycleController.linuxbsd.editor.x86_64.c,2,1,3,6,20585
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-layout.linuxbsd.editor.x86_64.c,30,214,610,854,577765
../samples/decompilations/godot/scene 2d canvas_modulate.linuxbsd.editor.x86_64.c,5,2,11,18,37654
../samples/decompilations/godot/thirdparty mbedtls library pk_wrap.linuxbsd.editor.x86_64.c,0,0,0,0,2633
../samples/decompilations/godot/thirdparty libktx lib hashlist.linuxbsd.editor.x86_64.c,0,4,11,15,13474
../samples/decompilations/godot/thirdparty graphite src gr_logging.linuxbsd.editor.x86_64.c,0,0,0,0,63
../samples/decompilations/godot/core input input.linuxbsd.editor.x86_64.c,21,61,130,212,461877
../samples/decompilations/godot/scene 2d physics rigid_body_2d.linuxbsd.editor.x86_64.c,8,22,55,85,252079
../samples/decompilations/godot/thirdparty icu4c common brkiter.linuxbsd.editor.x86_64.c,0,0,0,0,8608
../samples/decompilations/godot/servers rendering renderer_rd shader_rd.linuxbsd.editor.x86_64.c,12,54,145,211,165924
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_gpu_texture.linuxbsd.editor.x86_64.c,7,12,108,127,52549
../samples/decompilations/godot/thirdparty zstd compress zstd_lazy.linuxbsd.editor.x86_64.c,560,93,361,1014,478722
../samples/decompilations/godot/servers audio effects audio_effect_hard_limiter.linuxbsd.editor.x86_64.c,8,1,16,25,52971
../samples/decompilations/godot/thirdparty glad glx.linuxbsd.editor.x86_64.c,0,1,0,1,2426
../samples/decompilations/godot/thirdparty icu4c common loclikely.linuxbsd.editor.x86_64.c,0,2,2,4,12936
../samples/decompilations/godot/thirdparty vulkan vk_mem_alloc.linuxbsd.editor.x86_64.c,53,48,171,272,197531
../samples/decompilations/godot/scene resources packed_scene.linuxbsd.editor.x86_64.c,37,53,165,255,377469
../samples/decompilations/godot/thirdparty meshoptimizer indexcodec.linuxbsd.editor.x86_64.c,0,6,11,17,9134
../samples/decompilations/godot/thirdparty msdfgen core render-sdf.linuxbsd.editor.x86_64.c,0,3,29,32,11983
../samples/decompilations/godot/modules webrtc webrtc_multiplayer_peer.linuxbsd.editor.x86_64.c,13,9,52,74,115361
../samples/decompilations/godot/scene 3d xr_face_modifier_3d.linuxbsd.editor.x86_64.c,0,4,21,25,47284
../samples/decompilations/godot/core math vector4.linuxbsd.editor.x86_64.c,0,0,11,11,14166
../samples/decompilations/godot/thirdparty mbedtls library sha1.linuxbsd.editor.x86_64.c,5,0,6,11,13024
../samples/decompilations/godot/editor plugins editor_resource_conversion_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,2
../samples/decompilations/godot/core variant callable_bind.linuxbsd.editor.x86_64.c,0,5,8,13,9909
../samples/decompilations/godot/editor editor_native_shader_source_visualizer.linuxbsd.editor.x86_64.c,10,3,7,20,47615
../samples/decompilations/godot/thirdparty misc r128.linuxbsd.editor.x86_64.c,7,3,18,28,13561
../samples/decompilations/godot/platform web api api.linuxbsd.editor.x86_64.c,2,1,19,22,98248
../samples/decompilations/godot/core debugger remote_debugger.linuxbsd.editor.x86_64.c,7,16,51,74,95105
../samples/decompilations/godot/modules cvtt register_types.linuxbsd.editor.x86_64.c,0,0,0,0,53
../samples/decompilations/godot/thirdparty icu4c common unistr_props.linuxbsd.editor.x86_64.c,0,1,1,2,1220
../samples/decompilations/godot/thirdparty icu4c common edits.linuxbsd.editor.x86_64.c,2,4,8,14,19917
../samples/decompilations/godot/scene 3d navigation_agent_3d.linuxbsd.editor.x86_64.c,10,8,26,44,263337
../samples/decompilations/godot/editor project_manager project_dialog.linuxbsd.editor.x86_64.c,17,21,63,101,184609
../samples/decompilations/godot/modules godot_physics_3d joints godot_generic_6dof_joint_3d.linuxbsd.editor.x86_64.c,0,3,17,20,27048
../samples/decompilations/godot/servers rendering renderer_rd effects luminance.linuxbsd.editor.x86_64.c,5,8,45,58,64950
../samples/decompilations/godot/thirdparty mbedtls library x509_crt.linuxbsd.editor.x86_64.c,3,6,20,29,18092
../samples/decompilations/godot/modules register_module_types.gen.linuxbsd.editor.x86_64.c,0,0,0,0,865
../samples/decompilations/godot/scene resources surface_tool.linuxbsd.editor.x86_64.c,6,25,88,119,307010
../samples/decompilations/godot/thirdparty freetype src base ftglyph.linuxbsd.editor.x86_64.c,1,0,0,1,8967
../samples/decompilations/godot/drivers windows ip_windows.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/editor code_editor.linuxbsd.editor.x86_64.c,21,31,76,128,211306
../samples/decompilations/godot/modules gdscript editor gdscript_translation_parser_plugin.linuxbsd.editor.x86_64.c,6,10,42,58,55727
../samples/decompilations/godot/thirdparty clipper2 src clipper.offset.linuxbsd.editor.x86_64.c,11,34,104,149,66856
../samples/decompilations/godot/scene 3d visible_on_screen_notifier_3d.linuxbsd.editor.x86_64.c,7,3,14,24,70601
../samples/decompilations/godot/thirdparty libwebp src dsp filters_sse2.linuxbsd.editor.x86_64.c,0,2,14,16,12967
../samples/decompilations/godot/modules godot_physics_2d godot_area_pair_2d.linuxbsd.editor.x86_64.c,1,6,14,21,26921
../samples/decompilations/godot/core math triangulate.linuxbsd.editor.x86_64.c,0,1,5,6,6337
../samples/decompilations/godot/core variant dictionary.linuxbsd.editor.x86_64.c,10,28,86,124,185701
../samples/decompilations/godot/thirdparty harfbuzz src hb-style.linuxbsd.editor.x86_64.c,0,3,7,10,12569
../samples/decompilations/godot/servers rendering storage utilities.linuxbsd.editor.x86_64.c,3,1,4,8,4055
../samples/decompilations/godot/modules openxr extensions openxr_extension_wrapper_extension.linuxbsd.editor.x86_64.c,5,3,19,27,172957
../samples/decompilations/godot/thirdparty icu4c common ucnv_ext.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty icu4c common ucnv_u7.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/drivers gles3 storage mesh_storage.linuxbsd.editor.x86_64.c,6,84,146,236,256697
../samples/decompilations/godot/thirdparty graphite src FileFace.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty manifold src manifold.linuxbsd.editor.x86_64.c,9,38,90,137,170668
../samples/decompilations/godot/servers rendering renderer_rd environment sky.linuxbsd.editor.x86_64.c,6,25,122,153,184810
../samples/decompilations/godot/thirdparty freetype src base ftgasp.linuxbsd.editor.x86_64.c,0,0,1,1,252
../samples/decompilations/godot/thirdparty zlib crc32.linuxbsd.editor.x86_64.c,2,2,19,23,4109
../samples/decompilations/godot/thirdparty zstd common fse_decompress.linuxbsd.editor.x86_64.c,5,3,14,22,15157
../samples/decompilations/godot/thirdparty brotli common transform.linuxbsd.editor.x86_64.c,1,0,4,5,2309
../samples/decompilations/godot/modules openxr extensions openxr_mxink_extension.linuxbsd.editor.x86_64.c,0,1,7,8,24925
../samples/decompilations/godot/scene 3d lightmap_probe.linuxbsd.editor.x86_64.c,4,0,5,9,12859
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling_msa.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape SphereShape.linuxbsd.editor.x86_64.c,3,0,4,7,20298
../samples/decompilations/godot/thirdparty rvo2 rvo2_3d Agent3d.linuxbsd.editor.x86_64.c,0,1,10,11,11909
../samples/decompilations/godot/modules openxr extensions openxr_meta_controller_extension.linuxbsd.editor.x86_64.c,0,1,10,11,40981
../samples/decompilations/godot/editor localization_editor.linuxbsd.editor.x86_64.c,17,22,59,98,134824
../samples/decompilations/godot/thirdparty thorvg src loaders external_webp tvgWebpLoader.linuxbsd.editor.x86_64.c,0,0,2,2,4400
../samples/decompilations/godot/thirdparty wslay wslay_queue.linuxbsd.editor.x86_64.c,0,0,0,0,398
../samples/decompilations/godot/scene 3d retarget_modifier_3d.linuxbsd.editor.x86_64.c,11,14,39,64,107326
../samples/decompilations/godot/scene resources texture.linuxbsd.editor.x86_64.c,8,5,37,50,216269
../samples/decompilations/godot/modules openxr action_map openxr_haptic_feedback.linuxbsd.editor.x86_64.c,5,0,12,17,51392
../samples/decompilations/godot/thirdparty mbedtls library pem.linuxbsd.editor.x86_64.c,3,0,2,5,4427
../samples/decompilations/godot/servers rendering renderer_canvas_cull.linuxbsd.editor.x86_64.c,8,57,146,211,271487
../samples/decompilations/godot/thirdparty icu4c common uhash.linuxbsd.editor.x86_64.c,0,5,8,13,6648
../samples/decompilations/godot/thirdparty libwebp src utils color_cache_utils.linuxbsd.editor.x86_64.c,0,0,0,0,287
../samples/decompilations/godot/servers rendering dummy storage light_storage.linuxbsd.editor.x86_64.c,0,0,11,11,17812
../samples/decompilations/godot/scene 3d xr_nodes.linuxbsd.editor.x86_64.c,10,17,53,80,193516
../samples/decompilations/godot/servers audio effects eq_filter.linuxbsd.editor.x86_64.c,0,1,6,7,6523
../samples/decompilations/godot/thirdparty misc qoa.linuxbsd.editor.x86_64.c,0,1,13,14,5947
../samples/decompilations/godot/thirdparty icu4c common uresdata.linuxbsd.editor.x86_64.c,0,1,8,9,20024
../samples/decompilations/godot/thirdparty libwebp src dsp alpha_processing_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Character Character.linuxbsd.editor.x86_64.c,0,0,0,0,15195
../samples/decompilations/godot/platform linuxbsd x11 rendering_context_driver_vulkan_x11.linuxbsd.editor.x86_64.c,0,0,0,0,664
../samples/decompilations/godot/scene resources audio_stream_polyphonic.linuxbsd.editor.x86_64.c,13,2,23,38,100369
../samples/decompilations/godot/thirdparty libktx lib vkformat_typesize.linuxbsd.editor.x86_64.c,0,0,0,0,492
../samples/decompilations/godot/modules bmp register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1760
../samples/decompilations/godot/thirdparty manifold src smoothing.linuxbsd.editor.x86_64.c,5,41,60,106,92526
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics LargeIslandSplitter.linuxbsd.editor.x86_64.c,6,1,9,16,9240
../samples/decompilations/godot/scene resources audio_stream_wav.linuxbsd.editor.x86_64.c,26,11,44,81,164658
../samples/decompilations/godot/modules gltf extensions gltf_document_extension_texture_webp.linuxbsd.editor.x86_64.c,5,3,9,17,27733
../samples/decompilations/godot/thirdparty thorvg src renderer tvgText.linuxbsd.editor.x86_64.c,0,0,0,0,2577
../samples/decompilations/godot/servers navigation_server_3d.linuxbsd.editor.x86_64.c,12,5,38,55,425014
../samples/decompilations/godot/thirdparty pcre2 src pcre2_valid_utf_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty thorvg src renderer tvgShape.linuxbsd.editor.x86_64.c,0,0,4,4,22945
../samples/decompilations/godot/core io stream_peer_gzip.linuxbsd.editor.x86_64.c,4,3,19,26,48008
../samples/decompilations/godot/scene 3d physics collision_object_3d.linuxbsd.editor.x86_64.c,11,38,73,122,264905
../samples/decompilations/godot/editor project_manager quick_settings_dialog.linuxbsd.editor.x86_64.c,13,18,23,54,63396
../samples/decompilations/godot/thirdparty miniupnpc src upnpreplyparse.linuxbsd.editor.x86_64.c,1,2,1,4,2028
../samples/decompilations/godot/scene resources animated_texture.linuxbsd.editor.x86_64.c,6,2,24,32,101122
../samples/decompilations/godot/thirdparty msdfgen core DistanceMapping.linuxbsd.editor.x86_64.c,0,0,0,0,437
../samples/decompilations/godot/scene 3d cpu_particles_3d.linuxbsd.editor.x86_64.c,33,17,71,121,459283
../samples/decompilations/godot/core os time.linuxbsd.editor.x86_64.c,10,4,52,66,153284
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling_sse41.linuxbsd.editor.x86_64.c,0,0,0,0,31
../samples/decompilations/godot/thirdparty thorvg src renderer tvgRender.linuxbsd.editor.x86_64.c,0,0,0,0,1457
../samples/decompilations/godot/editor window_wrapper.linuxbsd.editor.x86_64.c,15,13,18,46,79265
../samples/decompilations/godot/thirdparty mbedtls library x509write_crt.linuxbsd.editor.x86_64.c,3,0,2,5,6134
